entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd,confirmations
2025-03-28 03:15:00-04:00,SHORT,19750.0,19767.700259406563,19619.9,2025-03-28 06:00:00-04:00,19767.700259406563,SL,-1.0,-1000.0,4
2025-05-16 11:00:00-04:00,LONG,21319.7,21292.81302801944,21428.7,2025-05-16 15:00:00-04:00,21428.7,TP,4.054,4054.01,3
2025-05-23 04:15:00-04:00,LONG,21164.7,21134.29924571614,21285.3,2025-05-23 04:45:00-04:00,21134.29924571614,SL,-1.0,-1000.0,4
2025-06-02 10:00:00-04:00,LONG,21282.4,21199.64879705069,21448.4,2025-06-02 14:15:00-04:00,21448.4,TP,2.006,2006.01,5
2025-06-10 01:45:00-04:00,LONG,21819.2,21791.54593657915,21963.4,2025-06-10 03:00:00-04:00,21791.54593657915,SL,-1.0,-1000.0,4
2025-06-18 07:45:00-04:00,SHORT,21792.6,21818.72947217789,21731.1,2025-06-18 09:30:00-04:00,21731.1,TP,2.354,2353.66,4
2025-07-10 03:45:00-04:00,LONG,22848.0,22834.75536729519,22891.9,2025-07-10 07:30:00-04:00,22891.9,TP,3.315,3314.55,5
2025-07-14 04:00:00-04:00,LONG,22717.2,22701.580197949716,22848.6,2025-07-14 09:30:00-04:00,22701.580197949716,SL,-1.0,-1000.0,4
2025-07-25 11:00:00-04:00,LONG,23273.1,23256.01404762826,23309.6,2025-07-25 12:00:00-04:00,23309.6,TP,2.136,2136.26,5
2025-10-16 11:00:00-04:00,LONG,24969.7,24913.669001055085,25215.8,2025-10-16 11:15:00-04:00,24913.669001055085,SL,-1.0,-1000.0,5
2025-12-02 11:30:00-05:00,LONG,25476.2,25393.81596964018,25662.9,2025-12-02 21:15:00-05:00,25662.9,TP,2.266,2266.22,3
2025-12-26 09:30:00-05:00,LONG,25734.4,25665.88210047594,25875.2,2025-12-26 10:00:00-05:00,25665.88210047594,SL,-1.0,-1000.0,5
2026-02-18 07:30:00-05:00,LONG,24826.8,24781.70905391511,24927.9,2026-02-18 08:30:00-05:00,24781.70905391511,SL,-1.0,-1000.0,3
2026-04-06 10:45:00-04:00,LONG,24152.8,24100.045563364336,24309.7,2026-04-06 11:30:00-04:00,24100.045563364336,SL,-1.0,-1000.0,3
2026-04-21 16:15:00-04:00,SHORT,26617.3,26662.577061042615,26415.5,2026-04-21 20:00:00-04:00,26662.577061042615,SL,-1.0,-1000.0,5
2026-05-22 09:15:00-04:00,LONG,29520.6,29482.212913845568,29608.2,2026-05-22 09:30:00-04:00,29608.2,TP,2.282,2282.02,4
2026-06-22 10:45:00-04:00,LONG,30393.0,30288.720308026084,30792.9,2026-06-22 12:00:00-04:00,30288.720308026084,SL,-1.0,-1000.0,3
2026-07-05 22:00:00-04:00,SHORT,29553.1,29619.668069691925,29307.9,2026-07-06 00:30:00-04:00,29619.668069691925,SL,-1.0,-1000.0,5
2026-07-20 10:15:00-04:00,LONG,28870.6,28736.20845976525,29361.0,2026-07-20 10:45:00-04:00,28736.20845976525,SL,-1.0,-1000.0,3
2026-07-21 11:15:00-04:00,LONG,29161.5,29117.237726928935,29361.0,2026-07-21 11:30:00-04:00,29117.237726928935,SL,-1.0,-1000.0,3
