day,direction,fvg_confirm_time,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2024-04-09,SHORT,2024-04-09 10:30:00-04:00,2024-04-09 12:00:00-04:00,18110.5,18185.75,17960.0,2024-04-09 15:45:00-04:00,18185.75,SL,-1.0,-1000.0
2024-04-10,SHORT,2024-04-10 11:00:00-04:00,2024-04-10 11:15:00-04:00,17999.27,18029.27,17939.27,2024-04-10 12:45:00-04:00,18029.27,SL,-1.0,-1000.0
2024-04-11,SHORT,2024-04-11 10:15:00-04:00,2024-04-11 10:30:00-04:00,18049.72,18093.22,17962.72,2024-04-11 10:45:00-04:00,18093.22,SL,-1.0,-1000.0
2024-04-12,SHORT,2024-04-12 10:45:00-04:00,2024-04-12 11:15:00-04:00,18069.72,18112.85,17983.460000000006,2024-04-12 11:30:00-04:00,18112.85,SL,-1.0,-1000.0
2024-04-16,LONG,2024-04-16 15:00:00-04:00,2024-04-16 15:15:00-04:00,17765.42,17750.92,17794.42,2024-04-16 15:15:00-04:00,17794.42,TP,2.0,2000.0
2024-04-18,LONG,2024-04-18 10:45:00-04:00,2024-04-18 11:30:00-04:00,17540.25,17506.25,17608.25,2024-04-18 12:30:00-04:00,17506.25,SL,-1.0,-1000.0
2024-04-22,SHORT,2024-04-22 10:15:00-04:00,2024-04-22 12:15:00-04:00,17143.7,17149.57,17131.960000000003,2024-04-22 12:15:00-04:00,17149.57,SL,-1.0,-1000.0
2024-04-23,LONG,2024-04-23 10:30:00-04:00,2024-04-23 10:45:00-04:00,17434.47,17379.72,17543.97,2024-04-23 18:00:00-04:00,17543.97,TP,2.0,2000.0
2024-04-24,SHORT,2024-04-24 11:15:00-04:00,2024-04-24 11:30:00-04:00,17535.32,17564.95,17476.059999999998,2024-04-24 11:45:00-04:00,17476.059999999998,TP,2.0,2000.0
2024-04-25,LONG,2024-04-25 10:15:00-04:00,2024-04-25 10:30:00-04:00,17279.9,17231.65,17376.4,2024-04-25 10:30:00-04:00,17231.65,SL,-1.0,-1000.0
2024-04-29,LONG,2024-04-29 10:15:00-04:00,2024-04-29 10:30:00-04:00,17764.32,17754.7,17783.559999999998,2024-04-29 10:30:00-04:00,17783.559999999998,TP,2.0,2000.0
2024-05-01,LONG,2024-05-01 10:45:00-04:00,2024-05-01 11:00:00-04:00,17378.0,17361.75,17410.5,2024-05-01 11:00:00-04:00,17361.75,SL,-1.0,-1000.0
2024-05-02,SHORT,2024-05-02 10:00:00-04:00,2024-05-02 10:15:00-04:00,17395.0,17434.5,17316.0,2024-05-02 11:00:00-04:00,17434.5,SL,-1.0,-1000.0
2024-05-03,SHORT,2024-05-03 10:15:00-04:00,2024-05-03 10:30:00-04:00,17859.45,17900.45,17777.45,2024-05-03 11:45:00-04:00,17900.45,SL,-1.0,-1000.0
2024-05-06,LONG,2024-05-06 11:45:00-04:00,2024-05-06 12:00:00-04:00,18012.0,18001.37,18033.260000000002,2024-05-06 12:00:00-04:00,18001.37,SL,-1.0,-1000.0
2024-05-07,LONG,2024-05-07 11:00:00-04:00,2024-05-07 11:30:00-04:00,18144.05,18108.55,18215.05,2024-05-07 13:45:00-04:00,18108.55,SL,-1.0,-1000.0
2024-05-08,LONG,2024-05-08 10:00:00-04:00,2024-05-08 13:00:00-04:00,18058.35,18032.1,18110.85,2024-05-08 23:45:00-04:00,18067.35,EOD,0.3429,342.86
2024-05-09,LONG,2024-05-09 10:45:00-04:00,2024-05-09 11:45:00-04:00,18093.47,18058.22,18163.97,2024-05-09 23:45:00-04:00,18124.9,EOD,0.8916,891.63
2024-05-13,LONG,2024-05-13 12:00:00-04:00,2024-05-13 13:00:00-04:00,18208.35,18195.6,18233.85,2024-05-13 13:00:00-04:00,18195.6,SL,-1.0,-1000.0
2024-05-14,LONG,2024-05-14 11:15:00-04:00,2024-05-14 11:30:00-04:00,18258.27,18256.9,18261.01,2024-05-14 11:30:00-04:00,18256.9,SL,-1.0,-1000.0
2024-05-16,LONG,2024-05-16 11:00:00-04:00,2024-05-16 11:15:00-04:00,18650.45,18641.82,18667.710000000003,2024-05-16 11:15:00-04:00,18641.82,SL,-1.0,-1000.0
2024-05-17,LONG,2024-05-17 10:30:00-04:00,2024-05-17 11:00:00-04:00,18577.4,18556.52,18619.160000000003,2024-05-17 11:00:00-04:00,18556.52,SL,-1.0,-1000.0
2024-05-20,LONG,2024-05-20 10:00:00-04:00,2024-05-20 11:15:00-04:00,18661.77,18636.4,18712.51,2024-05-20 12:45:00-04:00,18712.51,TP,2.0,2000.0
2024-05-22,LONG,2024-05-22 11:15:00-04:00,2024-05-22 11:30:00-04:00,18762.92,18755.17,18778.42,2024-05-22 11:45:00-04:00,18755.17,SL,-1.0,-1000.0
2024-05-23,SHORT,2024-05-23 10:00:00-04:00,2024-05-23 10:15:00-04:00,18846.05,18866.0,18806.149999999998,2024-05-23 10:15:00-04:00,18806.149999999998,TP,2.0,2000.0
2024-05-27,LONG,2024-05-27 10:45:00-04:00,2024-05-27 20:00:00-04:00,18845.82,18832.27,18872.92,2024-05-27 22:45:00-04:00,18872.92,TP,2.0,2000.0
2024-05-28,LONG,2024-05-28 10:45:00-04:00,2024-05-28 11:00:00-04:00,18864.07,18850.95,18890.309999999998,2024-05-28 11:30:00-04:00,18890.309999999998,TP,2.0,2000.0
2024-05-29,LONG,2024-05-29 10:30:00-04:00,2024-05-29 10:45:00-04:00,18813.4,18798.4,18843.4,2024-05-29 11:00:00-04:00,18798.4,SL,-1.0,-1000.0
2024-05-30,SHORT,2024-05-30 10:45:00-04:00,2024-05-30 11:30:00-04:00,18649.47,18685.72,18576.97,2024-05-30 13:00:00-04:00,18685.72,SL,-1.0,-1000.0
2024-05-31,SHORT,2024-05-31 10:00:00-04:00,2024-05-31 15:45:00-04:00,18517.25,18586.57,18378.61,2024-05-31 16:00:00-04:00,18586.57,SL,-1.0,-1000.0
2024-06-03,SHORT,2024-06-03 10:45:00-04:00,2024-06-03 15:45:00-04:00,18631.22,18674.6,18544.460000000006,2024-06-03 23:45:00-04:00,18633.25,EOD,-0.0468,-46.8
2024-06-04,LONG,2024-06-04 14:15:00-04:00,2024-06-04 15:00:00-04:00,18638.0,18607.25,18699.5,2024-06-04 18:45:00-04:00,18699.5,TP,2.0,2000.0
2024-06-06,SHORT,2024-06-06 10:00:00-04:00,2024-06-06 10:15:00-04:00,19062.12,19086.12,19014.12,2024-06-06 10:30:00-04:00,19086.12,SL,-1.0,-1000.0
2024-06-07,LONG,2024-06-07 10:45:00-04:00,2024-06-07 11:00:00-04:00,19047.52,19022.65,19097.26,2024-06-07 11:00:00-04:00,19022.65,SL,-1.0,-1000.0
2024-06-11,LONG,2024-06-11 10:30:00-04:00,2024-06-11 11:30:00-04:00,19074.75,19051.87,19120.510000000002,2024-06-11 11:30:00-04:00,19120.510000000002,TP,2.0,2000.0
2024-06-12,LONG,2024-06-12 10:15:00-04:00,2024-06-12 10:30:00-04:00,19503.77,19489.27,19532.77,2024-06-12 10:30:00-04:00,19532.77,TP,2.0,2000.0
2024-06-13,SHORT,2024-06-13 10:15:00-04:00,2024-06-13 11:30:00-04:00,19600.52,19633.9,19533.76,2024-06-13 12:15:00-04:00,19533.76,TP,2.0,2000.0
2024-06-14,LONG,2024-06-14 13:15:00-04:00,2024-06-14 13:45:00-04:00,19648.1,19634.52,19675.259999999995,2024-06-14 13:45:00-04:00,19675.259999999995,TP,2.0,2000.0
