day,setup_id,direction,range_high,range_low,range_points,atr,break_time,morning_extreme,entry_time,entry,stop,target,exit_time,exit_price,reason,bars_held,r_gross,r_net
2024-12-09,setup_or_fib_NDX100_20241209_BUY,LONG,21598.75,21540.0,58.75,16.54287180953051,2024-12-09 14:48:00+00:00,21607.88,2024-12-09 15:16:00+00:00,21562.4425,21551.3975,21614.73,2024-12-09 15:25:00+00:00,21551.3975,SL,9,-1.0,-1.1605251244906922
2024-12-10,setup_or_fib_NDX100_20241210_BUY,LONG,21539.48,21467.47,72.0099999999984,13.95348551587671,2024-12-10 14:45:00+00:00,21552.28,2024-12-10 14:53:00+00:00,21494.97782,21481.43994,21559.06672,2024-12-10 14:56:00+00:00,21481.43994,SL,3,-1.0,-1.130965852851408
2024-12-12,setup_or_fib_NDX100_20241212_SELL,SHORT,21666.61,21624.64,41.970000000001164,19.732336463831142,2024-12-12 15:09:00+00:00,21595.61,2024-12-12 15:19:00+00:00,21650.57746,21658.46782,21613.224159999998,2024-12-12 15:23:00+00:00,21658.46782,SL,4,-1.0,-1.2247045762170194
2024-12-13,setup_or_fib_NDX100_20241213_BUY,LONG,21871.9,21768.65,103.25,16.54728083738829,2024-12-13 14:45:00+00:00,21885.03,2024-12-13 15:07:00+00:00,21808.091500000002,21788.680500000002,21899.984,2024-12-13 15:26:00+00:00,21788.680500000002,SL,19,-1.0,-1.0913399618772859
2024-12-17,setup_or_fib_NDX100_20241217_SELL,SHORT,22046.07,21963.08,82.98999999999796,22.764157571305034,2024-12-17 15:01:00+00:00,21922.77,2024-12-17 16:09:00+00:00,22014.36782,22029.969940000003,21940.50672,2024-12-17 16:11:00+00:00,22029.969940000003,SL,2,-1.0,-1.1136384029862376
2024-12-20,setup_or_fib_NDX100_20241220_SELL,SHORT,21047.0,20920.25,126.75,44.728120977089404,2024-12-20 14:50:00+00:00,20899.38,2024-12-20 14:57:00+00:00,20998.5815,21022.410499999998,20885.774,2024-12-20 15:04:00+00:00,21022.410499999998,SL,7,-1.0,-1.0744051365982692
2024-12-23,setup_or_fib_NDX100_20241223_SELL,SHORT,21409.25,21344.25,65.0,34.87545403570678,2024-12-23 14:46:00+00:00,21292.88,2024-12-23 14:58:00+00:00,21384.42,21396.64,21326.57,2024-12-23 15:02:00+00:00,21326.57,TP,4,4.734042553190919,4.588952536824321
2024-12-26,setup_or_fib_NDX100_20241226_SELL,SHORT,21759.5,21708.63,50.86999999999898,25.36698683941896,2024-12-26 14:50:00+00:00,21629.13,2024-12-26 15:05:00+00:00,21740.06766,21749.63122,21694.79336,2024-12-26 15:09:00+00:00,21694.79336,TP,4,4.734042553192238,4.548651339041834
2024-12-30,setup_or_fib_NDX100_20241230_SELL,SHORT,21193.0,21092.38,100.61999999999898,37.249523587809264,2024-12-30 14:57:00+00:00,21036.5,2024-12-30 15:39:00+00:00,21154.56316,21173.47972,21065.01136,2024-12-30 15:45:00+00:00,21173.47972,SL,6,-1.0,-1.0937274007536362
2024-12-31,setup_or_fib_NDX100_20241231_SELL,SHORT,21271.54,21157.44,114.10000000000218,27.68742185199483,2024-12-31 15:08:00+00:00,21128.88,2024-12-31 15:23:00+00:00,21227.9538,21249.404599999998,21126.404799999997,2024-12-31 15:27:00+00:00,21249.404599999998,SL,4,-1.0,-1.0826542599809847
2025-01-02,setup_or_fib_NDX100_20250102_BUY,LONG,21167.75,20963.75,204.0,39.66316482251428,2025-01-02 14:54:00+00:00,21239.86,2025-01-02 15:31:00+00:00,21041.678,21003.325999999997,21223.238,2025-01-02 16:04:00+00:00,21003.325999999997,SL,33,-1.0,-1.046229662077594
2025-01-03,setup_or_fib_NDX100_20250103_SELL,SHORT,21234.38,21088.38,146.0,24.846727836013002,2025-01-03 15:20:00+00:00,21067.07,2025-01-03 15:36:00+00:00,21178.608,21206.056,21048.668,2025-01-03 16:03:00+00:00,21206.056,SL,27,-1.0,-1.0645948703002033
2025-01-08,setup_or_fib_NDX100_20250108_BUY,LONG,21200.86,21108.73,92.13000000000102,47.60958750739773,2025-01-08 15:02:00+00:00,21218.41,2025-01-08 15:10:00+00:00,21143.92366,21126.60322,21225.91936,2025-01-08 15:10:00+00:00,21126.60322,SL,0,-1.0,-1.1023646050562255
2025-01-13,setup_or_fib_NDX100_20250113_BUY,LONG,20619.5,20538.38,81.11999999999898,38.40252683201397,2025-01-13 14:53:00+00:00,20690.38,2025-01-13 15:26:00+00:00,20569.36784,20554.117280000002,20641.56464,2025-01-13 15:29:00+00:00,20554.117280000002,SL,3,-1.0,-1.11625802593481
2025-01-14,setup_or_fib_NDX100_20250114_SELL,SHORT,20964.56,20853.27,111.29000000000087,40.35356473798191,2025-01-14 14:53:00+00:00,20807.64,2025-01-14 15:11:00+00:00,20922.04722,20942.96974,20822.99912,2025-01-14 15:13:00+00:00,20942.96974,SL,2,-1.0,-1.0847412262002853
2025-01-16,setup_or_fib_NDX100_20250116_SELL,SHORT,21332.81,21242.29,90.52000000000044,29.929794880128007,2025-01-16 14:46:00+00:00,21175.89,2025-01-16 16:07:00+00:00,21298.23136,21315.24912,21217.668560000002,2025-01-16 16:35:00+00:00,21217.668560000002,TP,28,4.734042553191801,4.629857278514046
2025-01-17,setup_or_fib_NDX100_20250117_SELL,SHORT,21502.75,21345.5,157.25,36.484246969995056,2025-01-17 15:27:00+00:00,21329.83,2025-01-17 15:59:00+00:00,21442.6805,21472.2435,21302.728,2025-01-17 16:25:00+00:00,21472.2435,SL,26,-1.0,-1.05997361566823
2025-01-21,setup_or_fib_NDX100_20250121_SELL,SHORT,21566.25,21439.0,127.25,26.48918495531371,2025-01-21 14:54:00+00:00,21376.82,2025-01-21 16:52:00+00:00,21517.6405,21541.563499999997,21404.388,2025-01-21 17:00:00+00:00,21524.09,TIME,8,-0.26959411445053266,-0.3437068929482275
2025-01-23,setup_or_fib_NDX100_20250123_BUY,LONG,21769.57,21719.58,49.98999999999796,19.518772406514096,2025-01-23 14:51:00+00:00,21772.76,2025-01-23 14:56:00+00:00,21738.676180000002,21729.27806,21783.167279999998,2025-01-23 15:02:00+00:00,21729.27806,SL,6,-1.0,-1.188654752227008
2025-01-24,setup_or_fib_NDX100_20250124_BUY,LONG,21915.25,21866.25,49.0,18.43286205208096,2025-01-24 14:46:00+00:00,21943.88,2025-01-24 15:04:00+00:00,21884.968,21875.756,21928.578,2025-01-24 15:15:00+00:00,21875.756,SL,11,-1.0,-1.192466348241434
2025-01-28,setup_or_fib_NDX100_20250128_SELL,SHORT,21189.84,21045.05,144.79000000000087,37.52403057083206,2025-01-28 14:47:00+00:00,21034.29,2025-01-28 14:52:00+00:00,21134.53022,21161.75074,21005.66712,2025-01-28 14:59:00+00:00,21161.75074,SL,7,-1.0,-1.0651346851566417
2025-01-30,setup_or_fib_NDX100_20250130_BUY,LONG,21547.62,21477.81,69.80999999999767,32.87155137352394,2025-01-30 14:46:00+00:00,21625.88,2025-01-30 15:02:00+00:00,21504.47742,21491.353140000003,21566.60832,2025-01-30 15:02:00+00:00,21491.353140000003,SL,0,-1.0,-1.135093125108615
2025-02-03,setup_or_fib_NDX100_20250203_SELL,SHORT,21200.38,21064.13,136.25,42.624620630748865,2025-02-03 15:02:00+00:00,20999.63,2025-02-03 15:23:00+00:00,21148.3325,21173.9475,21027.07,2025-02-03 15:24:00+00:00,21173.9475,SL,1,-1.0,-1.0692172555143526
2025-02-05,setup_or_fib_NDX100_20250205_BUY,LONG,21483.16,21416.24,66.91999999999825,25.198113188154004,2025-02-05 14:48:00+00:00,21486.48,2025-02-05 14:54:00+00:00,21441.80344,21429.22248,21501.36224,2025-02-05 15:00:00+00:00,21501.36224,TP,6,4.734042553191656,4.593115310755459
2025-02-06,setup_or_fib_NDX100_20250206_BUY,LONG,21685.95,21634.37,51.580000000001746,22.128319380680484,2025-02-06 14:45:00+00:00,21747.34,2025-02-06 15:47:00+00:00,21654.07356,21644.37652,21699.979760000002,2025-02-06 15:47:00+00:00,21644.37652,SL,0,-1.0,-1.182839299415096
2025-02-10,setup_or_fib_NDX100_20250210_BUY,LONG,21706.0,21647.88,58.11999999999898,17.92738435697907,2025-02-10 14:46:00+00:00,21712.25,2025-02-10 14:50:00+00:00,21670.08184,21659.15528,21721.80864,2025-02-10 14:51:00+00:00,21659.15528,SL,1,-1.0,-1.1622651593914295
2025-02-12,setup_or_fib_NDX100_20250212_BUY,LONG,21576.56,21445.68,130.88000000000102,38.570767302403674,2025-02-12 14:46:00+00:00,21611.06,2025-02-12 15:12:00+00:00,21495.67616,21471.07072,21612.15936,2025-02-12 15:22:00+00:00,21612.15936,TP,10,4.73404255319171,4.661985317068314
2025-02-14,setup_or_fib_NDX100_20250214_BUY,LONG,22058.0,22012.25,45.75,18.99192020047282,2025-02-14 14:51:00+00:00,22061.38,2025-02-14 15:01:00+00:00,22029.7265,22021.1255,22070.444,2025-02-14 15:02:00+00:00,22021.1255,SL,1,-1.0,-1.2061388210672606
2025-02-19,setup_or_fib_NDX100_20250219_SELL,SHORT,22146.75,22099.25,47.5,20.463540341416714,2025-02-19 14:49:00+00:00,22043.38,2025-02-19 15:47:00+00:00,22128.605,22137.535,22086.33,2025-02-19 15:56:00+00:00,22086.33,TP,9,4.734042553191091,4.535498320268365
2025-03-05,setup_or_fib_NDX100_20250305_SELL,SHORT,20414.25,20273.75,140.5,49.21650825299061,2025-03-05 14:56:00+00:00,20230.5,2025-03-05 15:00:00+00:00,20360.579,20386.993000000002,20235.534,2025-03-05 15:00:00+00:00,20386.993000000002,SL,0,-1.0,-1.0671234951162245
2025-03-06,setup_or_fib_NDX100_20250306_BUY,LONG,20283.13,20194.13,89.0,44.82511259476933,2025-03-06 14:50:00+00:00,20308.0,2025-03-06 14:57:00+00:00,20228.128,20211.396,20307.338,2025-03-06 15:03:00+00:00,20307.338,TP,6,4.734042553191445,4.628077934496728
2025-03-07,setup_or_fib_NDX100_20250307_BUY,LONG,20154.5,19990.75,163.75,53.74635481833028,2025-03-07 14:48:00+00:00,20206.38,2025-03-07 15:00:00+00:00,20053.3025,20022.517499999998,20199.04,2025-03-07 15:17:00+00:00,20022.517499999998,SL,17,-1.0,-1.0575929835959006
2025-03-13,setup_or_fib_NDX100_20250313_SELL,SHORT,19573.2,19490.95,82.25,45.42423227565831,2025-03-13 14:36:00+00:00,19474.5,2025-03-13 14:42:00+00:00,19541.7805,19557.2435,19468.578,2025-03-13 14:44:00+00:00,19468.578,TP,2,4.734042553191532,4.619381749983873
2025-03-14,setup_or_fib_NDX100_20250314_SELL,SHORT,19521.33,19481.58,39.75,29.3074297661652,2025-03-14 13:57:00+00:00,19437.63,2025-03-14 14:33:00+00:00,19506.145500000002,19513.6185,19470.768,2025-03-14 14:33:00+00:00,19513.6185,SL,0,-1.0,-1.237254114813387
2025-03-17,setup_or_fib_NDX100_20250317_BUY,LONG,19767.77,19651.92,115.85000000000218,22.976349654698442,2025-03-17 14:36:00+00:00,19836.9,2025-03-17 15:30:00+00:00,19696.1747,19674.3949,19799.2812,2025-03-17 15:36:00+00:00,19674.3949,SL,6,-1.0,-1.081405706204831
2025-03-21,setup_or_fib_NDX100_20250321_SELL,SHORT,19592.65,19480.27,112.38000000000102,30.66900553802669,2025-03-21 13:57:00+00:00,19400.02,2025-03-21 15:23:00+00:00,19549.72084,19570.84828,19449.70264,2025-03-21 15:56:00+00:00,19570.84828,SL,33,-1.0,-1.0839193011552886
2025-03-25,setup_or_fib_NDX100_20250325_SELL,SHORT,20246.4,20219.9,26.5,18.25133249182394,2025-03-25 13:51:00+00:00,20163.15,2025-03-25 15:00:00+00:00,20236.277000000002,20241.259000000002,20212.692000000003,2025-03-25 15:01:00+00:00,20205.77,TP,1,6.123444399839744,5.76756322761975
2025-03-26,setup_or_fib_NDX100_20250326_BUY,LONG,20270.85,20249.15,21.69999999999709,16.341399567572008,2025-03-26 13:47:00+00:00,20284.0,2025-03-26 14:18:00+00:00,20257.4394,20253.3598,20276.752399999998,2025-03-26 14:20:00+00:00,20253.3598,SL,2,-1.0,-1.4346014315127935
2025-03-27,setup_or_fib_NDX100_20250327_SELL,SHORT,19908.9,19856.93,51.970000000001164,28.709251734596105,2025-03-27 14:17:00+00:00,19743.8,2025-03-27 14:55:00+00:00,19889.04746,19898.817820000004,19842.79416,2025-03-27 15:00:00+00:00,19898.817820000004,SL,5,-1.0,-1.1814672130811548
2025-03-28,setup_or_fib_NDX100_20250328_SELL,SHORT,19747.52,19675.65,71.86999999999898,26.907063962502875,2025-03-28 14:00:00+00:00,19663.52,2025-03-28 14:11:00+00:00,19720.06566,19733.57722,19656.10136,2025-03-28 14:12:00+00:00,19733.57722,SL,1,-1.0,-1.1312209693033322
2025-03-31,setup_or_fib_NDX100_20250331_SELL,SHORT,19011.15,18822.77,188.38000000000102,35.54584735528768,2025-03-31 13:45:00+00:00,18795.52,2025-03-31 13:57:00+00:00,18939.188840000003,18974.60428,18771.53064,2025-03-31 14:08:00+00:00,18974.60428,SL,11,-1.0,-1.050062910414219
2025-04-01,setup_or_fib_NDX100_20250401_BUY,LONG,19259.4,19165.9,93.5,37.13326056479716,2025-04-01 13:47:00+00:00,19286.02,2025-04-01 14:01:00+00:00,19201.617000000002,19184.039,19284.832000000002,2025-04-01 14:02:00+00:00,19184.039,SL,1,-1.0,-1.100864717260204
2025-04-08,setup_or_fib_NDX100_20250408_BUY,LONG,18066.52,17927.52,139.0,80.47056654803156,2025-04-08 13:46:00+00:00,18079.65,2025-04-08 13:49:00+00:00,17980.618000000002,17954.486,18104.328,2025-04-08 13:58:00+00:00,18104.328,TP,9,4.734042553191197,4.666194703811131
2025-04-09,setup_or_fib_NDX100_20250409_BUY,LONG,17412.91,17063.02,349.8899999999994,146.64716713293194,2025-04-09 14:01:00+00:00,17463.02,2025-04-09 14:51:00+00:00,17196.67798,17130.89866,17508.08008,2025-04-09 14:52:00+00:00,17130.89866,SL,1,-1.0,-1.0269537599354928
2025-04-11,setup_or_fib_NDX100_20250411_BUY,LONG,18431.37,18216.85,214.52000000000044,100.1428410331686,2025-04-11 13:46:00+00:00,18509.62,2025-04-11 14:03:00+00:00,18298.79664,18258.466879999996,18489.71944,2025-04-11 14:20:00+00:00,18258.466879999996,SL,17,-1.0,-1.0439625725518777
2025-04-15,setup_or_fib_NDX100_20250415_BUY,LONG,18948.5,18833.0,115.5,42.886233068131844,2025-04-15 13:48:00+00:00,19007.12,2025-04-15 14:18:00+00:00,18877.121,18855.407,18979.916,2025-04-15 14:19:00+00:00,18855.407,SL,1,-1.0,-1.0816523901630286
2025-04-16,setup_or_fib_NDX100_20250416_SELL,SHORT,18544.75,18440.12,104.63000000000102,46.33297325770796,2025-04-16 13:51:00+00:00,18377.37,2025-04-16 14:26:00+00:00,18504.78134,18524.45178,18411.66064,2025-04-16 14:43:00+00:00,18524.45178,SL,17,-1.0,-1.0901352486268825
2025-04-23,setup_or_fib_NDX100_20250423_BUY,LONG,18993.29,18805.75,187.54000000000087,38.078632897163025,2025-04-23 13:51:00+00:00,19007.16,2025-04-23 14:00:00+00:00,18877.39028,18842.132759999997,19044.300880000003,2025-04-23 14:36:00+00:00,19044.300880000003,TP,36,4.734042553191189,4.6837554087749105
2025-04-25,setup_or_fib_NDX100_20250425_SELL,SHORT,19251.75,19146.62,105.13000000000102,48.27468125326264,2025-04-25 13:52:00+00:00,19124.62,2025-04-25 14:01:00+00:00,19211.59034,19231.354779999998,19118.02464,2025-04-25 14:02:00+00:00,19231.354779999998,SL,1,-1.0,-1.0897065639097332
2025-04-28,setup_or_fib_NDX100_20250428_BUY,LONG,19494.54,19380.54,114.0,27.734130636723354,2025-04-28 13:45:00+00:00,19518.04,2025-04-28 13:55:00+00:00,19424.088,19402.656000000003,19525.548000000003,2025-04-28 13:57:00+00:00,19402.656000000003,SL,2,-1.0,-1.0827267637178164
2025-04-30,setup_or_fib_NDX100_20250430_SELL,SHORT,19200.0,19033.87,166.13000000000102,45.92892869404739,2025-04-30 13:56:00+00:00,19004.87,2025-04-30 14:13:00+00:00,19136.53834,19167.77078,18988.68264,2025-04-30 14:19:00+00:00,19167.77078,SL,6,-1.0,-1.0567678990178164
2025-05-01,setup_or_fib_NDX100_20250501_SELL,SHORT,19892.45,19789.45,103.0,30.28831390127216,2025-05-01 13:59:00+00:00,19766.76,2025-05-01 14:06:00+00:00,19853.104,19872.468,19761.434,2025-05-01 14:23:00+00:00,19872.468,SL,17,-1.0,-1.0915616608138747
2025-05-06,setup_or_fib_NDX100_20250506_SELL,SHORT,19773.9,19688.4,85.5,31.594989767543307,2025-05-06 13:51:00+00:00,19650.02,2025-05-06 14:10:00+00:00,19741.239,19757.313000000002,19665.144,2025-05-06 14:16:00+00:00,19757.313000000002,SL,6,-1.0,-1.1103023516237367
2025-05-07,setup_or_fib_NDX100_20250507_BUY,LONG,19849.27,19782.65,66.61999999999898,33.05036751082787,2025-05-07 13:57:00+00:00,19893.56,2025-05-07 14:52:00+00:00,19808.098840000002,19795.57428,19867.39064,2025-05-07 14:53:00+00:00,19795.57428,SL,1,-1.0,-1.1415618592589094
2025-05-08,setup_or_fib_NDX100_20250508_SELL,SHORT,20091.97,20016.35,75.62000000000262,29.106140494894376,2025-05-08 13:48:00+00:00,19899.68,2025-05-08 15:24:00+00:00,20063.083160000002,20077.29972,19995.781359999997,2025-05-08 15:25:00+00:00,20077.29972,SL,1,-1.0,-1.1247137141474703
2025-05-09,setup_or_fib_NDX100_20250509_SELL,SHORT,20198.47,20141.85,56.62000000000262,31.499595111681934,2025-05-09 13:52:00+00:00,20123.85,2025-05-09 13:58:00+00:00,20176.84116,20187.48572,20126.44936,2025-05-09 14:06:00+00:00,20187.48572,SL,8,-1.0,-1.1665639537942285
2025-05-14,setup_or_fib_NDX100_20250514_SELL,SHORT,21325.23,21236.83,88.39999999999782,26.41018102456594,2025-05-14 13:47:00+00:00,21197.45,2025-05-14 14:53:00+00:00,21291.4612,21308.0804,21212.785200000002,2025-05-14 15:05:00+00:00,21212.785200000002,TP,12,4.734042553192209,4.627358717628507
2025-05-15,setup_or_fib_NDX100_20250515_SELL,SHORT,21253.6,21195.23,58.36999999999898,32.448101626734044,2025-05-15 13:46:00+00:00,21164.23,2025-05-15 14:00:00+00:00,21231.302659999998,21242.276219999996,21179.35336,2025-05-15 14:01:00+00:00,21242.276219999996,SL,1,-1.0,-1.1615701741276518
2025-05-16,setup_or_fib_NDX100_20250516_SELL,SHORT,21391.23,21312.83,78.39999999999782,25.933519278824136,2025-05-16 14:35:00+00:00,21244.8,2025-05-16 15:41:00+00:00,21361.2812,21376.020399999998,21291.505200000003,2025-05-16 16:00:00+00:00,21336.93,TIME,19,1.652138514980936,1.531847047330016
2025-05-20,setup_or_fib_NDX100_20250520_SELL,SHORT,21365.81,21319.56,46.25,24.69030782188981,2025-05-20 13:47:00+00:00,21283.93,2025-05-20 13:53:00+00:00,21348.1425,21356.8375,21306.98,2025-05-20 13:54:00+00:00,21356.8375,SL,1,-1.0,-1.2039102932720023
2025-05-30,setup_or_fib_NDX100_20250530_SELL,SHORT,21341.98,21248.63,93.34999999999854,41.88479558730525,2025-05-30 13:49:00+00:00,21188.18,2025-05-30 14:09:00+00:00,21306.3203,21323.870099999996,21223.238800000003,2025-05-30 14:12:00+00:00,21323.870099999996,SL,3,-1.0,-1.1010267923281347
2025-06-02,setup_or_fib_NDX100_20250602_SELL,SHORT,21411.6,21241.73,169.86999999999898,31.242966853081032,2025-06-02 14:00:00+00:00,21190.93,2025-06-02 14:34:00+00:00,21346.70966,21378.645220000002,21195.52536,2025-06-02 15:50:00+00:00,21378.645220000002,SL,76,-1.0,-1.0555180494721215
2025-06-04,setup_or_fib_NDX100_20250604_SELL,SHORT,21754.1,21678.85,75.25,24.494310568225366,2025-06-04 14:03:00+00:00,21603.86,2025-06-04 14:59:00+00:00,21725.354499999998,21739.5015,21658.381999999998,2025-06-04 15:06:00+00:00,21739.5015,SL,7,-1.0,-1.1253269244362687
2025-06-05,setup_or_fib_NDX100_20250605_SELL,SHORT,21801.6,21697.73,103.86999999999898,32.24412276239554,2025-06-05 13:46:00+00:00,21654.23,2025-06-05 14:27:00+00:00,21761.92166,21781.44922,21669.47736,2025-06-05 14:35:00+00:00,21669.47736,TP,8,4.734042553191781,4.6432477995205526
2025-06-06,setup_or_fib_NDX100_20250606_BUY,LONG,21818.48,21735.1,83.38000000000102,29.18565392980896,2025-06-06 13:46:00+00:00,21829.73,2025-06-06 14:28:00+00:00,21766.95116,21751.275719999998,21841.15936,2025-06-06 14:29:00+00:00,21751.275719999998,SL,1,-1.0,-1.1131068729171043
2025-06-10,setup_or_fib_NDX100_20250610_BUY,LONG,21865.48,21798.35,67.13000000000102,23.913543240138907,2025-06-10 13:52:00+00:00,21873.35,2025-06-10 13:57:00+00:00,21823.99366,21811.373219999998,21883.73936,2025-06-10 15:31:00+00:00,21811.373219999998,SL,94,-1.0,-1.140486385577655
2025-06-11,setup_or_fib_NDX100_20250611_SELL,SHORT,22002.1,21938.23,63.86999999999898,33.60679350389153,2025-06-11 13:46:00+00:00,21893.85,2025-06-11 14:07:00+00:00,21977.70166,21989.709219999997,21920.857359999998,2025-06-11 14:12:00+00:00,21989.709219999997,SL,5,-1.0,-1.147656976105076
2025-06-12,setup_or_fib_NDX100_20250612_BUY,LONG,21862.38,21799.63,62.75,33.927643256411834,2025-06-12 13:48:00+00:00,21869.6,2025-06-12 13:55:00+00:00,21823.6005,21811.8035,21879.448,2025-06-12 14:07:00+00:00,21879.448,TP,12,4.7340425531920145,4.58375010595965
2025-06-13,setup_or_fib_NDX100_20250613_SELL,SHORT,21772.75,21650.13,122.61999999999898,35.5036860132232,2025-06-13 14:20:00+00:00,21602.84,2025-06-13 14:42:00+00:00,21725.90916,21748.96172,21616.77736,2025-06-13 14:55:00+00:00,21748.96172,SL,13,-1.0,-1.0769111977151342
2025-06-24,setup_or_fib_NDX100_20250624_BUY,LONG,22108.25,22042.0,66.25,28.381027737395776,2025-06-24 13:47:00+00:00,22114.6,2025-06-24 13:59:00+00:00,22067.3075,22054.8525,22126.27,2025-06-24 14:08:00+00:00,22054.8525,SL,9,-1.0,-1.1423524688880184
2025-06-26,setup_or_fib_NDX100_20250626_SELL,SHORT,22348.2,22279.08,69.11999999999898,19.916378749882345,2025-06-26 13:50:00+00:00,22257.88,2025-06-26 13:59:00+00:00,22321.79616,22334.79072,22260.27936,2025-06-26 14:00:00+00:00,22334.79072,SL,1,-1.0,-1.1364417109929164
2025-06-30,setup_or_fib_NDX100_20250630_SELL,SHORT,22655.15,22586.48,68.67000000000189,16.40033003970935,2025-06-30 13:49:00+00:00,22578.38,2025-06-30 14:11:00+00:00,22628.91806,22641.82802,22567.80176,2025-06-30 15:49:00+00:00,22641.82802,SL,98,-1.0,-1.137335824433219
2025-07-01,setup_or_fib_NDX100_20250701_BUY,LONG,22609.75,22569.83,39.919999999998254,20.757248330516965,2025-07-01 13:50:00+00:00,22623.7,2025-07-01 14:03:00+00:00,22585.07944,22577.574480000003,22620.608239999998,2025-07-01 14:15:00+00:00,22620.608239999998,TP,12,4.734042553192026,4.497798789067983
2025-07-04,setup_or_fib_NDX100_20250704_BUY,LONG,22725.45,22685.95,39.5,19.23954507851548,2025-07-04 13:54:00+00:00,22729.4,2025-07-04 13:58:00+00:00,22701.039,22693.613,22736.194,2025-07-04 14:30:00+00:00,22736.194,TP,32,4.734042553191666,4.495286830056719
2025-07-08,setup_or_fib_NDX100_20250708_SELL,SHORT,22748.25,22695.95,52.29999999999927,19.250105256237628,2025-07-08 13:59:00+00:00,22655.89,2025-07-08 14:35:00+00:00,22728.2714,22738.103799999997,22681.7244,2025-07-08 14:38:00+00:00,22738.103799999997,SL,3,-1.0,-1.1803222000733065
2025-07-09,setup_or_fib_NDX100_20250709_BUY,LONG,22866.75,22785.23,81.52000000000044,18.236984950045173,2025-07-09 13:45:00+00:00,22915.0,2025-07-09 14:31:00+00:00,22816.37064,22801.04488,22888.92344,2025-07-09 14:32:00+00:00,22801.04488,SL,1,-1.0,-1.1156875743845678
2025-07-23,setup_or_fib_NDX100_20250723_SELL,SHORT,23111.44,23032.45,78.98999999999796,16.620681250996782,2025-07-23 13:45:00+00:00,22995.77,2025-07-23 15:54:00+00:00,23081.26582,23096.11594,23010.96472,2025-07-23 15:54:00+00:00,23096.11594,SL,0,-1.0,-1.1193929746022322
2025-07-24,setup_or_fib_NDX100_20250724_SELL,SHORT,23249.18,23183.8,65.38000000000102,17.336724893749494,2025-07-24 14:09:00+00:00,23147.93,2025-07-24 14:57:00+00:00,23224.20484,23236.49628,23166.016639999998,2025-07-24 15:02:00+00:00,23236.49628,SL,5,-1.0,-1.144246727804055
2025-07-28,setup_or_fib_NDX100_20250728_BUY,LONG,23359.77,23316.88,42.88999999999942,16.862383087102074,2025-07-28 13:45:00+00:00,23386.7,2025-07-28 15:18:00+00:00,23333.26398,23325.20066,23371.43608,2025-07-28 15:19:00+00:00,23325.20066,SL,1,-1.0,-1.219884613285812
2025-07-30,setup_or_fib_NDX100_20250730_BUY,LONG,23372.7,23312.75,59.95000000000073,16.393159202320934,2025-07-30 13:45:00+00:00,23388.69,2025-07-30 13:52:00+00:00,23335.6509,23324.3803,23389.006400000002,2025-07-30 14:50:00+00:00,23389.006400000002,TP,58,4.734042553191692,4.576730608840901
2025-07-31,setup_or_fib_NDX100_20250731_SELL,SHORT,23615.5,23487.2,128.29999999999927,22.72493778814011,2025-07-31 13:45:00+00:00,23476.45,2025-07-31 13:58:00+00:00,23566.4894,23590.6098,23452.3024,2025-07-31 14:46:00+00:00,23452.3024,TP,48,4.7340425531914505,4.6605363095138985
2025-08-05,setup_or_fib_NDX100_20250805_BUY,LONG,23248.25,23190.03,58.220000000001164,22.34698900137171,2025-08-05 13:45:00+00:00,23282.13,2025-08-05 14:00:00+00:00,23212.27004,23201.324679999998,23264.08584,2025-08-05 14:12:00+00:00,23201.324679999998,SL,12,-1.0,-1.1619864490523613
2025-08-06,setup_or_fib_NDX100_20250806_BUY,LONG,23118.23,23040.6,77.63000000000102,25.4055134270221,2025-08-06 13:48:00+00:00,23130.13,2025-08-06 13:51:00+00:00,23070.25466,23055.660219999998,23139.34536,2025-08-06 14:02:00+00:00,23139.34536,TP,11,4.734042553191288,4.612557933020873
2025-08-07,setup_or_fib_NDX100_20250807_SELL,SHORT,23538.72,23474.29,64.43000000000029,22.467994407229153,2025-08-07 13:45:00+00:00,23461.58,2025-08-07 13:51:00+00:00,23514.10774,23526.22058,23456.765040000002,2025-08-07 13:55:00+00:00,23526.22058,SL,4,-1.0,-1.1463736002456704
2025-08-12,setup_or_fib_NDX100_20250812_SELL,SHORT,23706.63,23611.19,95.44000000000233,31.579375989664005,2025-08-12 13:48:00+00:00,23523.33,2025-08-12 14:52:00+00:00,23670.17192,23688.11464,23585.23032,2025-08-12 15:02:00+00:00,23688.11464,SL,10,-1.0,-1.098814449537199
2025-08-14,setup_or_fib_NDX100_20250814_BUY,LONG,23827.8,23747.25,80.54999999999927,26.185423955680847,2025-08-14 13:47:00+00:00,23909.6,2025-08-14 15:26:00+00:00,23778.020099999998,23762.8767,23849.7096,2025-08-14 16:00:00+00:00,23834.68,TIME,34,3.741557378132576,3.6244766697051207
2025-08-15,setup_or_fib_NDX100_20250815_SELL,SHORT,23818.78,23743.25,75.52999999999884,17.72959617945343,2025-08-15 13:45:00+00:00,23679.38,2025-08-15 14:15:00+00:00,23789.92754,23804.12718,23722.70584,2025-08-15 14:47:00+00:00,23722.70584,TP,32,4.734042553191985,4.609180232738781
