day,setup_id,direction,range_high,range_low,range_points,atr,break_time,morning_extreme,entry_time,entry,stop,target,exit_time,exit_price,reason,bars_held,r_gross,r_net
2011-05-11,setup_or_fib_XAUUSD_20110511_SELL,SHORT,1515.4,1512.2,3.2000000000000455,2.439736063742463,2011-05-11 13:53:00+00:00,1510.8,2011-05-11 14:00:00+00:00,1514.1776,1515.4,1511.3296,2011-05-11 14:18:00+00:00,1511.3296,TP,18,2.329842931936933,2.196089659685636
2011-05-12,setup_or_fib_XAUUSD_20110512_BUY,LONG,1490.1,1485.7,4.399999999999864,3.6895799611281515,2011-05-12 14:09:00+00:00,1500.3,2011-05-12 14:45:00+00:00,1487.3808,1485.7,1491.2967999999998,2011-05-12 14:51:00+00:00,1491.2967999999998,TP,6,2.329842931937327,2.232567824845458
2011-05-13,setup_or_fib_XAUUSD_20110513_SELL,SHORT,1511.3,1505.0,6.2999999999999545,2.541065505707079,2011-05-13 14:18:00+00:00,1502.4,2011-05-13 15:16:00+00:00,1508.8934,1511.3,1503.2864,2011-05-13 16:00:00+00:00,1504.7,TIME,44,1.7424582398403716,1.6745200698079614
2011-05-18,setup_or_fib_XAUUSD_20110518_BUY,LONG,1493.1,1488.9,4.199999999999818,1.978311130397153,2011-05-18 14:21:00+00:00,1493.47,2011-05-18 14:34:00+00:00,1490.5044,1488.9,1494.2423999999999,2011-05-18 14:45:00+00:00,1494.2423999999999,TP,11,2.329842931937151,2.227935676888531
2011-05-19,setup_or_fib_XAUUSD_20110519_SELL,SHORT,1491.8,1488.72,3.0799999999999272,1.9941932475334094,2011-05-19 13:55:00+00:00,1487.65,2011-05-19 14:41:00+00:00,1490.62344,1491.8,1487.8822400000001,2011-05-19 14:55:00+00:00,1491.8,SL,14,-1.0,-1.1389644387026727
2011-05-20,setup_or_fib_XAUUSD_20110520_SELL,SHORT,1501.13,1497.65,3.480000000000018,1.8198052148215165,2011-05-20 13:48:00+00:00,1497.5,2011-05-20 13:53:00+00:00,1499.8006400000002,1501.13,1496.70344,2011-05-20 13:56:00+00:00,1501.13,SL,3,-1.0,-1.1229915147138518
2011-05-25,setup_or_fib_XAUUSD_20110525_SELL,SHORT,1526.33,1524.6,1.7300000000000182,1.2817277467739403,2011-05-25 13:50:00+00:00,1523.2,2011-05-25 14:23:00+00:00,1525.66914,1526.33,1524.12944,2011-05-25 14:31:00+00:00,1526.33,SL,8,-1.0,-1.2474048966498361
2011-05-26,setup_or_fib_XAUUSD_20110526_BUY,LONG,1521.2,1517.9,3.2999999999999545,2.120007565201631,2011-05-26 13:45:00+00:00,1525.9,2011-05-26 14:54:00+00:00,1519.1606000000002,1517.9,1522.0976,2011-05-26 14:54:00+00:00,1517.9,SL,0,-1.0,-1.129700142789141
2011-06-01,setup_or_fib_XAUUSD_20110601_BUY,LONG,1537.73,1535.5,2.230000000000018,1.3475490686145293,2011-06-01 13:51:00+00:00,1538.3,2011-06-01 14:04:00+00:00,1536.35186,1535.5,1538.33656,2011-06-01 14:11:00+00:00,1535.5,SL,7,-1.0,-1.1919329467283384
2011-06-02,setup_or_fib_XAUUSD_20110602_BUY,LONG,1540.65,1537.88,2.769999999999982,1.5551366665583106,2011-06-02 14:21:00+00:00,1542.5,2011-06-02 14:43:00+00:00,1538.9381400000002,1537.88,1541.40344,2011-06-02 14:47:00+00:00,1537.88,SL,4,-1.0,-1.1545164155971661
2011-06-06,setup_or_fib_XAUUSD_20110606_SELL,SHORT,1544.78,1541.5,3.2799999999999727,1.3048070521255222,2011-06-06 13:55:00+00:00,1540.8,2011-06-06 14:10:00+00:00,1543.52704,1544.78,1540.60784,2011-06-06 14:25:00+00:00,1544.78,SL,15,-1.0,-1.130490997318347
2011-06-07,setup_or_fib_XAUUSD_20110607_BUY,LONG,1545.7,1543.5,2.2000000000000455,1.331930028523547,2011-06-07 14:02:00+00:00,1547.2,2011-06-07 14:47:00+00:00,1544.3404,1543.5,1546.2984000000001,2011-06-07 14:50:00+00:00,1543.5,SL,3,-1.0,-1.1945502141837117
2011-06-08,setup_or_fib_XAUUSD_20110608_BUY,LONG,1535.8,1531.8,4.0,1.6818614368887523,2011-06-08 14:15:00+00:00,1542.6,2011-06-08 15:53:00+00:00,1533.328,1531.8,1536.888,2011-06-08 16:00:00+00:00,1534.2,TIME,7,0.5706806282722903,0.4636780104712446
2011-06-10,setup_or_fib_XAUUSD_20110610_SELL,SHORT,1537.0,1532.5,4.5,1.4368594480264423,2011-06-10 13:45:00+00:00,1525.9,2011-06-10 15:49:00+00:00,1535.281,1537.0,1531.276,2011-06-10 16:00:00+00:00,1533.17,TIME,11,1.2280395578823815,1.132926119837009
2011-06-13,setup_or_fib_XAUUSD_20110613_BUY,LONG,1531.06,1527.75,3.3099999999999454,1.485047762128068,2011-06-13 13:46:00+00:00,1532.18,2011-06-13 14:06:00+00:00,1528.95,1527.75,1531.96032,2011-06-13 14:12:00+00:00,1527.74,SL,6,-1.0083333333333255,-1.1445833333333204
2011-06-14,setup_or_fib_XAUUSD_20110614_SELL,SHORT,1520.05,1515.35,4.7000000000000455,1.4012916497938015,2011-06-14 13:51:00+00:00,1511.97,2011-06-14 15:07:00+00:00,1518.2546,1520.05,1514.0716,2011-06-14 15:11:00+00:00,1520.05,SL,4,-1.0,-1.0910660577030202
2011-06-16,setup_or_fib_XAUUSD_20110616_BUY,LONG,1529.68,1525.18,4.5,1.7143968695902592,2011-06-16 14:38:00+00:00,1532.73,2011-06-16 14:52:00+00:00,1526.8990000000001,1525.18,1530.904,2011-06-16 14:56:00+00:00,1525.18,SL,4,-1.0,-1.0951134380453724
2011-06-21,setup_or_fib_XAUUSD_20110621_SELL,SHORT,1544.3,1542.28,2.019999999999982,1.0155084400858252,2011-06-21 13:46:00+00:00,1542.1,2011-06-21 13:50:00+00:00,1543.52836,1544.3,1541.73056,2011-06-21 14:00:00+00:00,1541.73056,TP,10,2.32984293193744,2.11795656005416
2011-06-23,setup_or_fib_XAUUSD_20110623_SELL,SHORT,1530.98,1520.17,10.809999999999945,2.2172771600062324,2011-06-23 13:45:00+00:00,1518.24,2011-06-23 14:35:00+00:00,1526.85058,1530.98,1517.2296800000001,2011-06-23 15:33:00+00:00,1517.2296800000001,TP,58,2.329842931937157,2.2902489938054096
2011-06-24,setup_or_fib_XAUUSD_20110624_SELL,SHORT,1521.85,1517.68,4.169999999999845,1.8874241050214506,2011-06-24 13:45:00+00:00,1516.92,2011-06-24 13:56:00+00:00,1520.25706,1521.85,1516.5457600000002,2011-06-24 14:21:00+00:00,1516.5457600000002,TP,25,2.3298429319369927,2.227202531168602
2011-06-28,setup_or_fib_XAUUSD_20110628_SELL,SHORT,1502.12,1500.48,1.6399999999998727,1.4453605840063137,2011-06-28 13:54:00+00:00,1495.63,2011-06-28 15:30:00+00:00,1501.49352,1502.12,1500.03392,2011-06-28 15:31:00+00:00,1502.12,SL,1,-1.0,-1.2609819946367415
2011-06-30,setup_or_fib_XAUUSD_20110630_BUY,LONG,1510.63,1507.85,2.7800000000002,1.2591823702369558,2011-06-30 13:54:00+00:00,1512.3,2011-06-30 14:33:00+00:00,1508.91196,1507.85,1511.3861600000002,2011-06-30 14:36:00+00:00,1507.85,SL,3,-1.0,-1.153960601152586
2011-07-07,setup_or_fib_XAUUSD_20110707_BUY,LONG,1528.79,1526.01,2.7799999999999727,1.8966270791304747,2011-07-07 13:47:00+00:00,1531.01,2011-07-07 14:13:00+00:00,1527.07196,1526.01,1529.5461599999999,2011-07-07 14:18:00+00:00,1529.5461599999999,TP,5,2.329842931937064,2.175882330784478
2011-07-11,setup_or_fib_XAUUSD_20110711_SELL,SHORT,1556.28,1553.87,2.410000000000082,1.8679045011681223,2011-07-11 13:52:00+00:00,1552.37,2011-07-11 14:53:00+00:00,1555.3593799999999,1556.28,1553.2144799999999,2011-07-11 14:54:00+00:00,1556.28,SL,1,-1.0,-1.177597705893835
2011-07-12,setup_or_fib_XAUUSD_20110712_SELL,SHORT,1553.03,1549.22,3.8099999999999454,2.526168573985236,2011-07-12 13:52:00+00:00,1546.32,2011-07-12 14:27:00+00:00,1551.57458,1553.03,1548.18368,2011-07-12 15:06:00+00:00,1548.18368,TP,39,2.32984293193708,2.217504225584275
2011-07-14,setup_or_fib_XAUUSD_20110714_BUY,LONG,1590.02,1586.96,3.0599999999999454,2.599733214053245,2011-07-14 13:45:00+00:00,1592.2,2011-07-14 14:18:00+00:00,1588.12892,1586.96,1590.85232,2011-07-14 14:18:00+00:00,1586.96,SL,0,-1.0,-1.1398727030078963
2011-07-15,setup_or_fib_XAUUSD_20110715_SELL,SHORT,1585.52,1581.51,4.009999999999991,1.8697947472278431,2011-07-15 13:56:00+00:00,1581.48,2011-07-15 14:01:00+00:00,1583.98818,1585.52,1580.41928,2011-07-15 14:35:00+00:00,1585.52,SL,34,-1.0,-1.1067357783551643
2011-07-19,setup_or_fib_XAUUSD_20110719_BUY,LONG,1602.08,1598.71,3.369999999999891,2.1039032736853205,2011-07-19 13:55:00+00:00,1604.36,2011-07-19 14:35:00+00:00,1599.99734,1598.71,1602.9966399999998,2011-07-19 14:35:00+00:00,1598.71,SL,0,-1.0,-1.1270060745413162
2011-07-20,setup_or_fib_XAUUSD_20110720_SELL,SHORT,1589.18,1585.03,4.150000000000091,2.264258639036805,2011-07-20 13:51:00+00:00,1580.88,2011-07-20 14:56:00+00:00,1587.5947,1589.18,1583.9012,2011-07-20 15:25:00+00:00,1589.18,SL,29,-1.0,-1.1031350533022166
2011-07-21,setup_or_fib_XAUUSD_20110721_BUY,LONG,1598.03,1595.22,2.8099999999999454,2.0550849461121943,2011-07-21 13:47:00+00:00,1601.3,2011-07-21 15:09:00+00:00,1596.29342,1595.22,1598.79432,2011-07-21 15:14:00+00:00,1595.22,SL,5,-1.0,-1.1523168936669792
2011-07-25,setup_or_fib_XAUUSD_20110725_BUY,LONG,1617.59,1612.51,5.079999999999927,1.9255654904135604,2011-07-25 13:45:00+00:00,1619.83,2011-07-25 15:02:00+00:00,1614.45056,1612.51,1618.97176,2011-07-25 16:00:00+00:00,1614.28,TIME,58,-0.08789215484191301,-0.17214618460651682
2011-07-26,setup_or_fib_XAUUSD_20110726_SELL,SHORT,1613.51,1611.6,1.9100000000000819,1.6613321180470744,2011-07-26 13:48:00+00:00,1610.37,2011-07-26 14:21:00+00:00,1612.78038,1613.51,1611.0804799999999,2011-07-26 14:28:00+00:00,1611.0804799999999,TP,7,2.329842931937052,2.1057536799977075
2011-07-27,setup_or_fib_XAUUSD_20110727_BUY,LONG,1625.99,1621.43,4.559999999999945,1.682921785353333,2011-07-27 14:29:00+00:00,1628.32,2011-07-27 15:43:00+00:00,1623.17192,1621.43,1627.23032,2011-07-27 15:44:00+00:00,1621.43,SL,1,-1.0,-1.0938619454395184
2011-07-28,setup_or_fib_XAUUSD_20110728_SELL,SHORT,1618.98,1614.05,4.930000000000064,1.7914919320911968,2011-07-28 13:46:00+00:00,1613.61,2011-07-28 14:27:00+00:00,1617.09674,1618.98,1612.70904,2011-07-28 14:49:00+00:00,1612.70904,TP,22,2.3298429319370912,2.243025392139084
2011-07-29,setup_or_fib_XAUUSD_20110729_BUY,LONG,1624.48,1615.86,8.620000000000118,1.6819919634246958,2011-07-29 14:06:00+00:00,1632.35,2011-07-29 15:52:00+00:00,1619.15284,1615.86,1626.82464,2011-07-29 16:00:00+00:00,1624.41,TIME,8,1.5965428019581887,1.5468896150435507
2011-08-01,setup_or_fib_XAUUSD_20110801_SELL,SHORT,1619.44,1616.67,2.769999999999982,1.7320936902529904,2011-08-01 13:47:00+00:00,1615.38,2011-08-01 13:57:00+00:00,1618.38186,1619.44,1615.9165600000001,2011-08-01 14:19:00+00:00,1615.9165600000001,TP,22,2.3298429319368172,2.175326516339651
2011-08-02,setup_or_fib_XAUUSD_20110802_SELL,SHORT,1640.31,1635.95,4.3599999999999,2.10588360582164,2011-08-02 14:00:00+00:00,1632.01,2011-08-02 15:20:00+00:00,1638.64448,1640.31,1634.7640800000001,2011-08-02 16:00:00+00:00,1637.96,TIME,40,0.41097074787447035,0.31280320860745553
2011-08-05,setup_or_fib_XAUUSD_20110805_BUY,LONG,1660.2,1649.49,10.710000000000036,2.9910495142292306,2011-08-05 14:24:00+00:00,1662.35,2011-08-05 14:38:00+00:00,1653.58122,1649.49,1663.11312,2011-08-05 15:38:00+00:00,1663.11312,TP,60,2.3298429319371485,2.2898793025063187
2011-08-08,setup_or_fib_XAUUSD_20110808_SELL,SHORT,1704.05,1695.25,8.799999999999955,3.864775170457382,2011-08-08 14:19:00+00:00,1692.19,2011-08-08 15:14:00+00:00,1700.6884,1704.05,1692.8564000000001,2011-08-08 15:17:00+00:00,1704.05,SL,3,-1.0,-1.0486375535459311
2011-08-10,setup_or_fib_XAUUSD_20110810_BUY,LONG,1765.71,1760.11,5.600000000000136,3.9701181145594884,2011-08-10 13:46:00+00:00,1766.91,2011-08-10 14:02:00+00:00,1762.2492,1760.11,1767.2332000000001,2011-08-10 14:05:00+00:00,1760.11,SL,3,-1.0,-1.0764304412864596
2011-08-15,setup_or_fib_XAUUSD_20110815_BUY,LONG,1739.68,1735.68,4.0,3.3371556918563763,2011-08-15 14:04:00+00:00,1740.9,2011-08-15 14:35:00+00:00,1737.208,1735.68,1740.768,2011-08-15 14:39:00+00:00,1735.68,SL,4,-1.0,-1.1070026178010457
2011-08-16,setup_or_fib_XAUUSD_20110816_SELL,SHORT,1781.23,1777.88,3.349999999999909,2.9954976561794604,2011-08-16 13:53:00+00:00,1766.48,2011-08-16 15:07:00+00:00,1779.9503,1781.23,1776.9688,2011-08-16 15:07:00+00:00,1781.23,SL,0,-1.0,-1.1277643197624396
2011-08-17,setup_or_fib_XAUUSD_20110817_BUY,LONG,1785.98,1781.87,4.110000000000127,2.2980641788709733,2011-08-17 14:34:00+00:00,1792.87,2011-08-17 15:59:00+00:00,1783.44002,1781.87,1787.0979200000002,2011-08-17 16:00:00+00:00,1783.7,TIME,1,0.16559024725801114,0.061451446478410734
2011-08-18,setup_or_fib_XAUUSD_20110818_BUY,LONG,1817.24,1810.15,7.089999999999918,2.794504347472569,2011-08-18 14:05:00+00:00,1820.83,2011-08-18 14:46:00+00:00,1812.8583800000001,1810.15,1819.16848,2011-08-18 15:01:00+00:00,1819.16848,TP,15,2.3298429319371143,2.2694747413582452
2011-08-19,setup_or_fib_XAUUSD_20110819_BUY,LONG,1856.35,1841.62,14.730000000000018,7.390305966749209,2011-08-19 13:45:00+00:00,1863.99,2011-08-19 15:03:00+00:00,1847.24686,1841.62,1860.35656,2011-08-19 15:27:00+00:00,1841.62,SL,24,-1.0,-1.0290570584660002
2011-08-23,setup_or_fib_XAUUSD_20110823_SELL,SHORT,1882.9,1870.53,12.370000000000118,4.85104463623288,2011-08-23 14:05:00+00:00,1862.56,2011-08-23 14:46:00+00:00,1878.1746600000001,1882.9,1867.16536,2011-08-23 16:00:00+00:00,1881.21,TIME,74,-0.6423537777175676,-0.6769544625360149
2011-08-25,setup_or_fib_XAUUSD_20110825_SELL,SHORT,1737.86,1728.6,9.259999999999991,7.287801231238215,2011-08-25 14:11:00+00:00,1704.24,2011-08-25 15:22:00+00:00,1734.32268,1737.86,1726.0812799999999,2011-08-25 15:28:00+00:00,1737.86,SL,6,-1.0,-1.0462214331753996
2011-08-26,setup_or_fib_XAUUSD_20110826_SELL,SHORT,1778.7,1768.63,10.069999999999936,5.764567102989313,2011-08-26 13:47:00+00:00,1765.06,2011-08-26 14:13:00+00:00,1774.85326,1778.7,1765.8909600000002,2011-08-26 14:22:00+00:00,1778.7,SL,9,-1.0,-1.0425035224631771
2011-08-30,setup_or_fib_XAUUSD_20110830_SELL,SHORT,1829.36,1823.43,5.929999999999836,5.336894139952395,2011-08-30 13:45:00+00:00,1821.58,2011-08-30 14:00:00+00:00,1827.09474,1829.36,1821.8170400000001,2011-08-30 14:10:00+00:00,1821.8170400000001,TP,10,2.329842931937219,2.2576657867088534
2011-08-31,setup_or_fib_XAUUSD_20110831_SELL,SHORT,1832.89,1825.12,7.770000000000209,3.4672780914535055,2011-08-31 14:03:00+00:00,1812.49,2011-08-31 15:49:00+00:00,1829.92186,1832.89,1823.0065599999998,2011-08-31 16:00:00+00:00,1829.2,TIME,11,0.24320281388338688,0.18811781115440834
2011-09-01,setup_or_fib_XAUUSD_20110901_SELL,SHORT,1829.17,1824.81,4.360000000000127,3.425748512710009,2011-09-01 13:56:00+00:00,1819.03,2011-09-01 14:54:00+00:00,1827.50448,1829.17,1823.6240799999998,2011-09-01 15:00:00+00:00,1823.6240799999998,TP,6,2.3298429319372937,2.231675392670279
2011-09-06,setup_or_fib_XAUUSD_20110906_SELL,SHORT,1895.88,1886.97,8.910000000000082,8.642786484076533,2011-09-06 14:11:00+00:00,1884.34,2011-09-06 14:28:00+00:00,1892.47638,1895.88,1884.54648,2011-09-06 14:29:00+00:00,1895.88,SL,1,-1.0,-1.048037089921906
2011-09-12,setup_or_fib_XAUUSD_20110912_BUY,LONG,1842.41,1834.46,7.9500000000000455,6.429994756164801,2011-09-12 13:45:00+00:00,1843.42,2011-09-12 13:56:00+00:00,1837.4969,1834.46,1844.5724,2011-09-12 14:01:00+00:00,1834.46,SL,5,-1.0,-1.0538377951200226
2011-09-14,setup_or_fib_XAUUSD_20110914_BUY,LONG,1827.77,1823.05,4.720000000000027,4.5996684555785405,2011-09-14 13:46:00+00:00,1832.31,2011-09-14 14:03:00+00:00,1824.85304,1823.05,1829.05384,2011-09-14 14:16:00+00:00,1823.05,SL,13,-1.0,-1.090680184577158
2011-09-15,setup_or_fib_XAUUSD_20110915_SELL,SHORT,1801.97,1780.53,21.440000000000055,4.60611998612393,2011-09-15 13:56:00+00:00,1778.38,2011-09-15 14:13:00+00:00,1793.77992,1801.97,1774.69832,2011-09-15 15:43:00+00:00,1774.69832,TP,90,2.3298429319371476,2.309879756974266
2011-09-16,setup_or_fib_XAUUSD_20110916_SELL,SHORT,1793.41,1786.7,6.710000000000036,4.169141406171275,2011-09-16 13:52:00+00:00,1783.79,2011-09-16 14:48:00+00:00,1790.84678,1793.41,1784.87488,2011-09-16 15:01:00+00:00,1793.41,SL,13,-1.0,-1.0637869554700727
2011-09-20,setup_or_fib_XAUUSD_20110920_SELL,SHORT,1792.45,1786.05,6.400000000000091,3.7694478763043486,2011-09-20 14:03:00+00:00,1775.6,2011-09-20 14:56:00+00:00,1790.0052,1792.45,1784.3092,2011-09-20 14:56:00+00:00,1792.45,SL,0,-1.0,-1.0668766361256548
2011-09-21,setup_or_fib_XAUUSD_20110921_BUY,LONG,1798.7,1793.05,5.650000000000091,3.984961800806478,2011-09-21 13:45:00+00:00,1801.55,2011-09-21 14:25:00+00:00,1795.2083,1793.05,1800.2368000000001,2011-09-21 14:26:00+00:00,1793.05,SL,1,-1.0,-1.0757540656998545
2011-09-22,setup_or_fib_XAUUSD_20110922_SELL,SHORT,1740.02,1733.05,6.970000000000027,6.373222837136282,2011-09-22 13:45:00+00:00,1729.76,2011-09-22 14:08:00+00:00,1737.35746,1740.02,1731.15416,2011-09-22 14:25:00+00:00,1740.03,SL,17,-1.0037558121192511,-1.0651633402690621
2011-09-23,setup_or_fib_XAUUSD_20110923_BUY,LONG,1693.85,1682.88,10.9699999999998,8.210457155471895,2011-09-23 14:06:00+00:00,1696.62,2011-09-23 14:23:00+00:00,1687.07054,1682.88,1696.8338399999998,2011-09-23 14:31:00+00:00,1682.88,SL,8,-1.0,-1.0390164513404017
2011-09-27,setup_or_fib_XAUUSD_20110927_SELL,SHORT,1661.11,1652.46,8.649999999999864,6.547141100948736,2011-09-27 14:09:00+00:00,1651.05,2011-09-27 14:28:00+00:00,1657.8057,1661.11,1650.1072000000001,2011-09-27 14:31:00+00:00,1661.11,SL,3,-1.0,-1.0494809793299638
2011-09-28,setup_or_fib_XAUUSD_20110928_BUY,LONG,1652.32,1643.38,8.939999999999827,5.76759121137329,2011-09-28 14:07:00+00:00,1656.77,2011-09-28 14:55:00+00:00,1646.79508,1643.38,1654.7516799999999,2011-09-28 15:02:00+00:00,1643.38,SL,7,-1.0,-1.0478758916335782
2011-09-29,setup_or_fib_XAUUSD_20110929_BUY,LONG,1620.95,1610.61,10.340000000000146,6.560673212316294,2011-09-29 14:09:00+00:00,1630.39,2011-09-29 15:02:00+00:00,1614.55988,1610.61,1623.76248,2011-09-29 15:24:00+00:00,1610.61,SL,22,-1.0,-1.04139366259228
2011-09-30,setup_or_fib_XAUUSD_20110930_SELL,SHORT,1622.05,1614.21,7.839999999999918,4.5588606523899875,2011-09-30 13:45:00+00:00,1609.45,2011-09-30 14:35:00+00:00,1619.05512,1622.05,1612.07752,2011-09-30 15:07:00+00:00,1622.05,SL,32,-1.0,-1.0545931723474737
2011-10-04,setup_or_fib_XAUUSD_20111004_SELL,SHORT,1655.46,1648.87,6.5900000000001455,4.43225279101294,2011-10-04 13:57:00+00:00,1647.46,2011-10-04 14:15:00+00:00,1652.94262,1655.46,1647.0775199999998,2011-10-04 14:40:00+00:00,1647.0775199999998,TP,25,2.3298429319372542,2.2648944537575595
2011-10-06,setup_or_fib_XAUUSD_20111006_BUY,LONG,1641.46,1636.65,4.809999999999945,4.7272992418854045,2011-10-06 13:46:00+00:00,1649.08,2011-10-06 14:11:00+00:00,1638.4874200000002,1636.65,1642.7683200000001,2011-10-06 14:21:00+00:00,1642.7683200000001,TP,10,2.3298429319370757,2.2408594659902623
2011-10-07,setup_or_fib_XAUUSD_20111007_SELL,SHORT,1664.3,1648.31,15.990000000000009,3.4351091791125015,2011-10-07 15:00:00+00:00,1646.4,2011-10-07 15:32:00+00:00,1658.19182,1664.3,1643.96072,2011-10-07 16:00:00+00:00,1654.65,TIME,28,0.5798486619582177,0.5530812778929148
2011-10-14,setup_or_fib_XAUUSD_20111014_SELL,SHORT,1682.37,1678.57,3.7999999999999545,2.5268170223884763,2011-10-14 13:48:00+00:00,1676.11,2011-10-14 14:10:00+00:00,1680.9184,1682.37,1677.5364,2011-10-14 14:13:00+00:00,1682.37,SL,3,-1.0,-1.112634334527428
2011-10-17,setup_or_fib_XAUUSD_20111017_SELL,SHORT,1686.28,1683.16,3.119999999999891,2.5741321081634254,2011-10-17 13:56:00+00:00,1681.52,2011-10-17 14:08:00+00:00,1685.08816,1686.28,1682.3113600000001,2011-10-17 14:32:00+00:00,1686.28,SL,24,-1.0,-1.137182843334681
2011-10-18,setup_or_fib_XAUUSD_20111018_SELL,SHORT,1643.6,1639.36,4.240000000000009,4.16319565495705,2011-10-18 13:51:00+00:00,1638.53,2011-10-18 14:00:00+00:00,1641.98032,1643.6,1638.20672,2011-10-18 14:04:00+00:00,1643.6,SL,4,-1.0,-1.1009458658500435
2011-10-19,setup_or_fib_XAUUSD_20111019_BUY,LONG,1655.13,1648.85,6.2800000000002,3.6066837957905036,2011-10-19 14:08:00+00:00,1660.99,2011-10-19 14:52:00+00:00,1651.24896,1648.85,1656.8381600000002,2011-10-19 14:55:00+00:00,1648.85,SL,3,-1.0,-1.0681545336312406
2011-10-20,setup_or_fib_XAUUSD_20111020_BUY,LONG,1619.67,1615.11,4.560000000000173,4.071858623390968,2011-10-20 13:53:00+00:00,1622.83,2011-10-20 14:12:00+00:00,1616.85192,1615.11,1620.9103200000002,2011-10-20 14:32:00+00:00,1620.9103200000002,TP,20,2.3298429319370224,2.235980986497516
2011-10-21,setup_or_fib_XAUUSD_20111021_BUY,LONG,1645.58,1638.62,6.960000000000036,3.6349727768082505,2011-10-21 14:34:00+00:00,1648.32,2011-10-21 15:31:00+00:00,1641.2787199999998,1638.62,1647.4731199999999,2011-10-21 15:33:00+00:00,1638.62,SL,2,-1.0,-1.061495757356926
2011-10-25,setup_or_fib_XAUUSD_20111025_SELL,SHORT,1658.49,1654.72,3.769999999999982,2.8444842013867113,2011-10-25 14:00:00+00:00,1652.37,2011-10-25 14:17:00+00:00,1657.04986,1658.49,1653.6945600000001,2011-10-25 14:32:00+00:00,1653.6945600000001,TP,15,2.329842931937249,2.216312302970615
2011-10-27,setup_or_fib_XAUUSD_20111027_BUY,LONG,1722.19,1716.06,6.130000000000109,4.092466798884276,2011-10-27 13:47:00+00:00,1724.51,2011-10-27 13:55:00+00:00,1718.40166,1716.06,1723.85736,2011-10-27 14:16:00+00:00,1723.85736,TP,21,2.329842931937117,2.260020669097936
2011-10-28,setup_or_fib_XAUUSD_20111028_SELL,SHORT,1740.28,1735.4,4.879999999999882,3.6532930917690094,2011-10-28 13:46:00+00:00,1734.91,2011-10-28 13:54:00+00:00,1738.4158400000001,1740.28,1734.07264,2011-10-28 13:56:00+00:00,1740.28,SL,2,-1.0,-1.0877070637713568
2011-10-31,setup_or_fib_XAUUSD_20111031_BUY,LONG,1723.26,1718.62,4.6400000000001,3.6265326714682176,2011-10-31 14:20:00+00:00,1725.38,2011-10-31 14:35:00+00:00,1720.39248,1718.62,1724.52208,2011-10-31 14:39:00+00:00,1718.62,SL,4,-1.0,-1.0922436360353809
2011-11-01,setup_or_fib_XAUUSD_20111101_SELL,SHORT,1694.27,1689.84,4.430000000000064,4.3577921322131,2011-11-01 13:46:00+00:00,1680.97,2011-11-01 14:45:00+00:00,1692.57774,1694.27,1688.63504,2011-11-01 14:47:00+00:00,1688.63504,TP,2,2.3298429319371623,2.2332265727488596
2011-11-04,setup_or_fib_XAUUSD_20111104_BUY,LONG,1759.49,1752.97,6.519999999999982,2.760038865240731,2011-11-04 13:50:00+00:00,1762.9,2011-11-04 14:26:00+00:00,1755.46064,1752.97,1761.26344,2011-11-04 14:53:00+00:00,1752.97,SL,27,-1.0,-1.0656457777920538
2011-11-08,setup_or_fib_XAUUSD_20111108_BUY,LONG,1789.79,1785.08,4.710000000000036,2.526631284564812,2011-11-08 14:50:00+00:00,1796.73,2011-11-08 16:28:00+00:00,1786.87922,1785.08,1791.07112,2011-11-08 16:37:00+00:00,1791.07112,TP,9,2.329842931937055,2.23897022042874
2011-11-09,setup_or_fib_XAUUSD_20111109_BUY,LONG,1795.2,1790.02,5.180000000000064,3.633818139897813,2011-11-09 14:49:00+00:00,1799.55,2011-11-09 15:21:00+00:00,1791.99876,1790.02,1796.60896,2011-11-09 15:30:00+00:00,1790.02,SL,9,-1.0,-1.082627504093474
2011-11-11,setup_or_fib_XAUUSD_20111111_SELL,SHORT,1771.06,1766.24,4.819999999999936,2.6394149829226774,2011-11-11 14:52:00+00:00,1762.27,2011-11-11 15:28:00+00:00,1769.21876,1771.06,1764.92896,2011-11-11 15:32:00+00:00,1771.06,SL,4,-1.0,-1.0887988529469286
2011-11-14,setup_or_fib_XAUUSD_20111114_BUY,LONG,1783.72,1777.16,6.559999999999945,2.9406739150905623,2011-11-14 15:13:00+00:00,1786.4,2011-11-14 15:50:00+00:00,1779.6659200000001,1777.16,1785.50432,2011-11-14 15:53:00+00:00,1777.16,SL,3,-1.0,-1.0652454986591735
2011-11-17,setup_or_fib_XAUUSD_20111117_BUY,LONG,1748.67,1741.76,6.910000000000082,4.396956294281705,2011-11-17 15:31:00+00:00,1749.99,2011-11-17 15:35:00+00:00,1744.39962,1741.76,1750.54952,2011-11-17 15:46:00+00:00,1741.76,SL,11,-1.0,-1.0619407338935167
2011-11-18,setup_or_fib_XAUUSD_20111118_SELL,SHORT,1728.37,1724.37,4.0,3.37288635206444,2011-11-18 14:57:00+00:00,1715.58,2011-11-18 16:15:00+00:00,1726.8419999999999,1728.37,1723.282,2011-11-18 16:20:00+00:00,1723.282,TP,5,2.3298429319371063,2.2228403141360604
